"번호","사업장명","소재지전체주소","도로명전체주소","인허가일자","영업상태명","폐업일자","휴업시작일자","휴업종료일자","재개업일자","소재지면적","소재지우편번호","건물용도명","문화사업자구분명","시설면적","제작취급품목내용","주변환경명","최초등록시점","통로너비","전화번호","위치정보(X)","위치정보(Y)","인허가번호","상세영업상태명"
"2957","롯데컬처웍스(주) 롯데시네마 송탄3관","경기도 평택시 서정동 818-36번지 ","경기도 평택시 관광특구로 19 (서정동)","20050519","운영중","","","","","","","문화시설","영화상영관","","","","20050519","","070-7456-1532","205416.75344100000  ","396478.11680800000  ","CDFF4220002005000009","영업중"
"2958","롯데컬처웍스(주) 롯데시네마 송탄4관","경기도 평택시 서정동 818-36번지 ","경기도 평택시 관광특구로 19 (서정동)","20050519","운영중","","","","","","459813","문화시설","영화상영관","","","","20050519","","070-7456-1532","205416.75344100000  ","396478.11680800000  ","CDFF4220002005000010","영업중"
"2959","롯데컬처웍스(주) 롯데시네마 송탄5관","경기도 평택시 서정동 818-36번지 ","경기도 평택시 관광특구로 19 (서정동)","20050519","운영중","","","","","","","문화시설","영화상영관","","","","20050519","","070-7456-1532","205416.75344100000  ","396478.11680800000  ","CDFF4220002005000011","영업중"
"2960","CGV 평택비전 3관","경기도 평택시 비전동 830번지 ","경기도 평택시 경기대로 279 (비전동)","20050609","운영중","","","","","","","문화시설","영화상영관","","","","20050609","1","","210014.81810400000  ","388525.67951000000  ","CDFF4220002005000013","영업중"
"2961","CGV 평택비전 2관","경기도 평택시 비전동 830번지 ","경기도 평택시 경기대로 279 (비전동)","20050609","운영중","","","","","","","문화시설","영화상영관","","","","20050609","1","","210014.81810400000  ","388525.67951000000  ","CDFF4220002005000014","영업중"
"2962","CGV 평택비전 4관","경기도 평택시 비전동 830번지 ","경기도 평택시 경기대로 279 (비전동)","20050609","운영중","","","","","","","","영화상영관","","","","20050609","1","","210014.81810400000  ","388525.67951000000  ","CDFF4220002005000015","영업중"
"2963","CGV 평택비전 1관","경기도 평택시 비전동 830번지 ","경기도 평택시 경기대로 279 (비전동)","20050609","운영중","","","","","","","","영화상영관","","","","20050609","1","031-647-3040","210014.81810400000  ","388525.67951000000  ","CDFF4220002005000016","영업중"
"2964","CGV 평택비전 5관","경기도 평택시 비전동 830번지 ","경기도 평택시 경기대로 279 (비전동)","20050805","운영중","","","","","","","","영화상영관","","","","20050805","1","031-647-3040","210014.81810400000  ","388525.67951000000  ","CDFF4220002005000017","영업중"
"2965","메가박스 평택 1관","경기도 평택시 평택동 35-3번지 판타지아 7층 ","경기도 평택시 중앙로 46 (평택동,판타지아 7층)","20070627","운영중","","","","","","","","영화상영관","","","","20070627","","070-7016-3505","207827.27973200000  ","388386.04323700000  ","CDFF4220002007000001","영업중"
"2966","메가박스 평택 2관","경기도 평택시 평택동 35-3번지 판타지아 7층 ","경기도 평택시 중앙로 46 (평택동,판타지아 7층)","20070627","운영중","","","","","","","","영화상영관","","","","20070627","","070-7016-3505","207827.27973200000  ","388386.04323700000  ","CDFF4220002007000002","영업중"
"2967","메가박스 평택 3관","경기도 평택시 평택동 35-3번지 판타지아 7층 ","경기도 평택시 중앙로 46 (평택동,판타지아 7층)","20070628","운영중","","","","","","","","영화상영관","","","","20070628","","692-5555","207827.27973200000  ","388386.04323700000  ","CDFF4220002007000003","영업중"
"2968","메가박스 평택 4관","경기도 평택시 평택동 35-3번지 판타지아 7층 ","경기도 평택시 중앙로 46 (평택동,판타지아 7층)","20070628","운영중","","","","","","","","영화상영관","","","","20070628","","692-5555","207827.27973200000  ","388386.04323700000  ","CDFF4220002007000004","영업중"
"2969","메가박스 평택 5관","경기도 평택시 평택동 35-3번지 판타지아 7층 ","경기도 평택시 중앙로 46 (평택동,판타지아 7층)","20070628","운영중","","","","","","","","영화상영관","","","","20070628","","692-5555","207827.27973200000  ","388386.04323700000  ","CDFF4220002007000005","영업중"
"2970","메가박스 평택 6관","경기도 평택시 평택동 35-3번지 판타지아 7층 ","경기도 평택시 중앙로 46 (평택동,판타지아 7층)","20070628","운영중","","","","","","","","영화상영관","","","","20070628","","692-5555","207827.27973200000  ","388386.04323700000  ","CDFF4220002007000006","영업중"
"2971","메가박스 평택 7관","경기도 평택시 평택동 35-3번지 판타지아 7층 ","경기도 평택시 중앙로 46 (평택동,판타지아 7층)","20070628","운영중","","","","","","","","영화상영관","","","","20070628","","692-5555","207827.27973200000  ","388386.04323700000  ","CDFF4220002007000007","영업중"
"2972","메가박스 평택 8관","경기도 평택시 평택동 35-3번지 판타지아 7층 ","경기도 평택시 중앙로 46 (평택동,판타지아 7층)","20070628","운영중","","","","","","","","영화상영관","","","","20070628","","692-5555","207827.27973200000  ","388386.04323700000  ","CDFF4220002007000008","영업중"
"2973","CGV평택 1관","경기도 평택시 평택동 185-568번지 8층 ","경기도 평택시 평택로 51 (평택동,8층)","20090422","운영중","","","","","","","","","","","","20090422","","031-646-6822","207784.95248500000  ","388214.14324400000  ","CDFF4220002009000001","영업중"
"2974","CGV평택 2관","경기도 평택시 평택동 185-568번지 8층 ","경기도 평택시 평택로 51 (평택동)","20090422","운영중","","","","","","","","","","","","20090422","","031-646-6822","207784.95248500000  ","388214.14324400000  ","CDFF4220002009000002","영업중"
"2975","CGV평택 3관","경기도 평택시 평택동 185-568번지 8층 ","경기도 평택시 평택로 51 (평택동,8층)","20090422","운영중","","","","","","","","","","","","20090422","","657-3851","207784.95248500000  ","388214.14324400000  ","CDFF4220002009000003","영업중"
"2976","CGV평택 4관","경기도 평택시 평택동 185-568번지 8층 ","경기도 평택시 평택로 51 (평택동,8층)","20090422","운영중","","","","","","","","","","","","20090422","","657-3851","207784.95248500000  ","388214.14324400000  ","CDFF4220002009000004","영업중"
"2977","CGV평택 5관","경기도 평택시 평택동 185-568번지 8층 ","경기도 평택시 평택로 51 (평택동,8층)","20090422","운영중","","","","","","","","","","","","20090422","","657-3851","207784.95248500000  ","388214.14324400000  ","CDFF4220002009000005","영업중"
"2978","CGV평택 6관","경기도 평택시 평택동 185-568번지 8층 ","경기도 평택시 평택로 51 (평택동,8층)","20090422","운영중","","","","","","","","","","","","20090422","","657-3851","207784.95248500000  ","388214.14324400000  ","CDFF4220002009000006","영업중"
"2979","CGV평택 7관","경기도 평택시 평택동 185-568번지 8층 ","경기도 평택시 평택로 51 (평택동,8층)","20090422","운영중","","","","","","","","","","","","20090422","","657-3851","207784.95248500000  ","388214.14324400000  ","CDFF4220002009000007","영업중"
"2980","CGV평택8관","경기도 평택시 평택동 185-104번지 ","경기도 평택시 평택로 51 (평택동)","20141218","운영중","","","","","","","근린생활시설","","","","기타","20141218","","","207784.95248500000  ","388214.14324400000  ","CDFF4220002014000001","영업중"
"2981","CGV 의정부태흥 9관","경기도 의정부시 의정부동 494번지 외 6필지 ","경기도 의정부시 시민로 80 (의정부동,외 6필지)","20050822","운영중","","","","","","","문화시설","영화상영관","","","유흥업소밀집지역","20050822","1.2","031-870-2001","203903.54606300000  ","470917.91192000000  ","CDFF4220002005000009","영업중"
"2982","CGV 의정부 제1관","경기도 의정부시 의정부동 168-54번지 신세계백화점 10층 ","경기도 의정부시 평화로 525 (의정부동, 신세계백화점10층)","20120416","운영중","","","","","","","유통시설","","","","기타","20120416","1.5","031-8082-0930","204044.00318200000  ","471170.11135000000  ","CDFF4220002012000001","영업중"
"2983","CGV 의정부 제2관","경기도 의정부시 의정부동 168-54번지 신세계백화점 10층 ","경기도 의정부시 평화로 525 (의정부동, 신세계백화점 10층)","20120416","운영중","","","","","","","유통시설","","","","기타","20120416","1.5","031-8082-0930","204044.00318200000  ","471170.11135000000  ","CDFF4220002012000002","영업중"
"2984","CGV 의정부 제3관","경기도 의정부시 의정부동 168-54번지 신세계백화점 10층 ","경기도 의정부시 평화로 525 (의정부동, 신세계백화점 10층)","20120416","운영중","","","","","","","유통시설","","","","기타","20120416","1.5","031-8082-0930","204044.00318200000  ","471170.11135000000  ","CDFF4220002012000003","영업중"
"2985","CGV 의정부 제4관","경기도 의정부시 의정부동 168-54번지 신세계백화점 10층 ","경기도 의정부시 평화로 525 (의정부동, 신세계백화점 10층)","20120416","운영중","","","","","","","유통시설","","","","기타","20120416","1.4","031-8082-0930","204044.00318200000  ","471170.11135000000  ","CDFF4220002012000004","영업중"
"2986","CGV 의정부 제5관","경기도 의정부시 의정부동 168-54번지 신세계백화점 10층 ","경기도 의정부시 평화로 525 (의정부동, 신세계백화점 10층)","20120416","운영중","","","","","","","유통시설","","","","기타","20120416","1.5","031-8082-0930","204044.00318200000  ","471170.11135000000  ","CDFF4220002012000005","영업중"
"2987","CGV 의정부 제6관","경기도 의정부시 의정부동 168-54번지 신세계백화점 10층 ","경기도 의정부시 평화로 525 (의정부동, 신세계백화점 10층)","20120416","운영중","","","","","","","유통시설","","","","기타","20120416","1.5","031-8082-0930","204044.00318200000  ","471170.11135000000  ","CDFF4220002012000006","영업중"
"2988","CGV 의정부 제7관","경기도 의정부시 의정부동 168-54번지 신세계백화점 10층 ","경기도 의정부시 평화로 525 (의정부동, 신세계백화점 10층)","20120416","운영중","","","","","","","유통시설","","","","기타","20120416","1.5","031-8082-0930","204044.00318200000  ","471170.11135000000  ","CDFF4220002012000007","영업중"
"2989","CGV 의정부 제8관","경기도 의정부시 의정부동 168-54번지 신세계백화점 10층 ","경기도 의정부시 평화로 525 (의정부동, 신세계백화점 10층)","20120416","운영중","","","","","","","유통시설","","","","기타","20120416","1.5","031-8082-0930","204044.00318200000  ","471170.11135000000  ","CDFF4220002012000008","영업중"
"2990","의정부극장 1관","경기도 의정부시 의정부동 148-10번지 ","경기도 의정부시 태평로 75 (의정부동)","20030529","운영중","","","","","","480842","","영화상영관","","","","20030529","","844-8554","204524.18331400000  ","471056.44932300000  ","CDFF4220002003000002","영업중"
"2991","의정부극장 2관","경기도 의정부시 의정부동 148-10번지 ","경기도 의정부시 태평로 75  (의정부동)","20030529","운영중","","","","","","480842","","영화상영관","","","","20030529","","844-1211","204524.18331400000  ","471056.44932300000  ","CDFF4220002003000003","영업중"
